order_id,customer_id,order_total,order_status,payment_method,shipping_address,created_at,updated_at
ef67aa51-387c-46dd-bbff-0c373f577544,638c500a-9f08-46b5-a5ff-0f0cfa167db8,643.17,shipped,paypal,"0039 Jones Ports
Jacksonhaven, MH 50398",2024-11-29 00:00:27,2024-12-25 00:00:27
99625735-3a88-496e-bc96-5a39e021a2a5,bb2ce916-4760-4a46-841b-f2fdaf6a9d9f,563.3,shipped,credit_card,"020 Smith Vista
Nicholashaven, AL 84781",2024-08-13 23:32:01,2024-08-23 23:32:01
c610da34-d57b-46f6-9799-237dd59a2020,e80f3f8d-cc6f-4bde-996b-5032340c7298,780.71,shipped,credit_card,"60976 Clark Pine Apt. 049
Floreschester, LA 87623",2024-07-21 19:43:56,2024-07-30 19:43:56
9865a2cd-5156-4ef7-bbea-5b9b612a47d7,987c954a-fdbe-4ffd-a42a-71606698bf0d,760.63,pending,credit_card,"1141 Flores Gardens Apt. 798
East Joseph, TX 81517",2024-05-25 19:17:47,2024-06-17 19:17:47
ab2530ab-773b-436c-9e0e-bae7ccc27562,04eda778-ff23-400e-9495-2faf4b971e98,538.59,shipped,paypal,"69846 Palmer Pine
Wigginsland, GU 04490",2024-08-21 14:46:38,2024-09-16 14:46:38
946c7336-bcb6-4fab-bc38-6466b60a979e,8e570b4d-71b9-42e0-ab36-f9a016d94789,877.69,shipped,paypal,"338 Price Fall
Waltonfort, NH 99508",2024-07-01 12:05:49,2024-07-19 12:05:49
61ccf7d5-117c-4204-b714-6750421d76a6,8196b164-5bb5-4d50-b85f-06d2b38795ce,99.47,delivered,debit_card,"865 Richard Summit Apt. 692
Jessicashire, FM 77233",2024-12-29 12:04:10,2025-01-27 12:04:10
8b93007e-fa8d-4bc4-b780-ca0f01b86310,bfbed6d0-6f75-4644-8f2e-d1dfc1789432,587.62,delivered,paypal,"00787 Angel Islands
New Heatherbury, VT 96651",2025-03-27 16:45:55,2025-04-01 16:45:55
e2b09d7b-5e59-4ef5-9401-3186270fbd83,c553938a-b390-42ec-a658-923c82c373f4,714.12,delivered,cash_on_delivery,"33912 Snow Landing Suite 822
North Allenville, CA 14860",2024-08-13 11:06:48,2024-08-31 11:06:48
d0696076-1acb-4b8c-81b3-aee9d57e7caf,392a5a91-3f0f-4d04-983b-0f1551a00d51,776.06,delivered,cash_on_delivery,"398 Derrick Burgs
East Jimmy, TN 62900",2024-08-07 19:29:20,2024-08-20 19:29:20
0913c461-8338-4ad4-8203-c68bec5c715c,1364f842-8eab-416b-8c32-e32063b6bb6e,801.59,shipped,cash_on_delivery,"USCGC York
FPO AA 26884",2024-10-06 15:53:45,2024-10-11 15:53:45
b738c61e-657b-4945-a304-7bbf53cffefe,31faae67-f147-4678-a258-5a4fa2029ac7,307.33,delivered,credit_card,"1175 Helen Ports
Walkerfurt, IL 01066",2025-01-31 16:42:46,2025-03-01 16:42:46
6628a916-b94c-42c9-a4d6-ed44603db605,41bce64b-8fc2-4306-b2ad-a8601119e69d,112.02,shipped,debit_card,"808 Ray Route
Port Brian, SD 14835",2025-01-08 15:00:36,2025-01-24 15:00:36
0336c71a-3ab6-43a2-9d58-d547ef3294a0,8eb06947-55a2-4396-b2f6-ea760d34c0b4,757.3,pending,debit_card,"807 Jackson Meadows
Samuelville, ND 22673",2024-11-17 20:25:11,2024-11-21 20:25:11
0ace4619-7af7-4539-9662-5884e1301576,130a7fac-d1c6-4887-833a-8f395d75a6e8,532.22,shipped,cash_on_delivery,"713 Perry Village
South Troyhaven, SD 89464",2024-06-21 22:20:09,2024-07-13 22:20:09
f2a7ec31-112b-42a1-9433-dec102aa8914,1bbfcf28-23ff-4754-a826-7562850ad310,746.33,delivered,credit_card,"267 Donovan Freeway
Port Scott, SD 48542",2024-12-17 18:28:39,2024-12-23 18:28:39
cd03569a-b752-4414-ba22-752cc1703b49,31003bfb-61b3-4bc3-a347-2085bd3e90d9,570.95,delivered,credit_card,"PSC 7134, Box 5241
APO AP 46853",2024-10-07 04:13:59,2024-10-14 04:13:59
3d32d7f3-ff24-43e7-aca0-6135041d7286,8536a475-555d-49e5-87d9-6d1f70110c62,406.46,delivered,paypal,"9351 Leblanc Brook Suite 614
West Michelle, SC 03623",2024-10-08 20:29:34,2024-11-04 20:29:34
f8e5cf89-a669-45ec-8f48-5b5c5d097f10,5496c64e-5321-4b42-a938-6296ab45383b,904.17,delivered,debit_card,"62418 Tammy Village
New Michael, GA 54454",2025-03-13 12:22:16,2025-03-25 12:22:16
11c34704-5deb-4819-bded-908bcc38a9f0,33577d63-da6a-4637-b327-77992f66639f,710.66,delivered,paypal,"PSC 0428, Box 2892
APO AE 28668",2024-07-24 13:34:42,2024-08-11 13:34:42
37aa50c1-5958-4296-8948-5d50d6a7a004,d5b73ee5-d726-4041-95a7-86bf6d8e3799,40.32,pending,paypal,"766 Joseph Courts
Gallaghermouth, TX 12259",2024-08-16 21:42:26,2024-09-05 21:42:26
6e40308a-1d0a-4e65-8ca6-381dd70fba15,9caf4933-00ef-4b9d-a7fe-67e5e4b0c495,169.72,delivered,paypal,"USS Alexander
FPO AP 71149",2024-10-07 14:47:52,2024-10-21 14:47:52
3b536096-3af3-4fe5-a8f1-0f54086c91cd,a99f8f61-e5f6-4c75-8f83-faaa794e5486,755.72,delivered,credit_card,"840 Rivers Shoals Suite 895
Smithberg, DC 40437",2024-09-29 14:07:49,2024-09-30 14:07:49
0c3aef87-968f-4484-aa25-4cd84e0fe555,09e6b9fe-b913-4730-a4d0-3c068ad3239e,663.02,delivered,debit_card,"1730 Johnson Forge
Jamestown, PA 26367",2024-06-25 02:04:25,2024-06-26 02:04:25
6a790216-4ebc-4e9a-a6a1-c6559dfe1131,d25803f2-d763-44a7-8bc6-afbfffeef16f,720.53,shipped,debit_card,"83651 Chan Spurs
Alexton, MP 65060",2025-04-04 00:31:30,2025-04-06 00:31:30
5e11859b-015b-435d-b6c5-5ffd85c3bb85,ea14794d-d50a-4daf-bb31-e64ccdc85bc1,18.29,delivered,debit_card,"4554 Brady Mission Apt. 356
East Howardbury, DC 28874",2024-08-28 23:30:44,2024-09-04 23:30:44
1b804772-5e01-4c34-9a83-12bd4143986e,bdef2140-c77c-4a11-9df8-a93a431d4827,602.59,shipped,cash_on_delivery,"2636 Eric Summit Apt. 002
East Terry, OK 14065",2025-01-16 17:16:29,2025-02-11 17:16:29
6cb4f999-5279-43a2-a423-d059053cf088,33577d63-da6a-4637-b327-77992f66639f,80.28,shipped,cash_on_delivery,"3282 David Loop Suite 814
Walterside, MH 29900",2024-12-31 18:20:26,2025-01-18 18:20:26
ad0d32fe-13c5-47da-bb27-f5b15233d23b,cb005b43-fbe8-4bca-9fc6-542af2cbcbba,956.61,delivered,paypal,"42728 Joseph Walk
East Debraview, AK 94088",2025-02-05 01:39:54,2025-02-06 01:39:54
f58096b1-3a2a-48fe-9a9b-2b77eaf3cb9c,9018d99a-20ec-4220-883d-747a61c911ab,881.12,pending,paypal,"90520 Moran Manors Suite 283
New Ericmouth, TX 05585",2025-01-12 19:20:26,2025-01-20 19:20:26
f2514dfe-3d90-40f2-b14a-ae3e80abcbca,a88cb24e-a532-4a02-b147-b89fe2ebc99e,926.7,pending,debit_card,"7307 Butler Light
Cortezchester, MN 27596",2025-01-06 08:46:27,2025-01-31 08:46:27
1a179cd0-d48b-4e4b-805c-a394fa1a830b,a18a21a0-9223-4711-9619-7fc58c384ec6,769.41,shipped,debit_card,"Unit 2751 Box 4238
DPO AA 93268",2025-04-14 19:54:39,2025-04-26 19:54:39
bb17e4b5-4446-46bf-b938-e1f7b895ea0e,5d322015-8abd-4586-9de0-2d4ea47beb72,144.55,delivered,paypal,"1797 Fox Ways Apt. 545
New Gloriafurt, SC 69798",2024-12-15 17:54:01,2025-01-03 17:54:01
0b58d531-60c9-4ab1-8d84-54aba0e1ceca,1cf11958-be7c-42e1-bb26-844aca8e9c3d,454.98,delivered,cash_on_delivery,"6789 Judy Gardens Apt. 773
West Alexishaven, VT 92243",2024-10-29 11:47:58,2024-11-17 11:47:58
3b023d33-4e47-4019-879c-75144b128bfe,f1812bc5-0586-4131-8ff1-b3b94fff016b,456.4,shipped,paypal,"35816 Figueroa Forest Suite 857
Sharonhaven, MO 84285",2024-11-24 01:24:42,2024-12-21 01:24:42
08b54d2f-13ae-4bd7-90ff-5818f3eb1d19,7f8d36d6-6bf3-4562-9156-4dcc10ab0ff2,294.87,pending,credit_card,"678 Hamilton Viaduct
Desireeview, LA 48642",2024-07-09 06:42:26,2024-07-31 06:42:26
82d64f29-010b-4d23-9203-70905f7fad46,e7031474-d877-4c88-9d37-7284d9a80cb3,590.67,pending,paypal,"22618 Robin Mountains Apt. 747
Gregoryfort, VI 15991",2024-10-30 12:26:07,2024-11-03 12:26:07
e85ea4fd-1066-4b71-ba13-9228b250e2ac,7f0c0e43-ffb4-4b76-b3c1-d756404b365f,353.58,delivered,cash_on_delivery,"682 Elizabeth Fields
New Joshua, AS 12740",2025-05-08 10:00:57,2025-05-22 10:00:57
d8347149-01ae-437b-bd6d-2ff98b7a2e34,4e8c3eb8-728b-4abe-b602-2e227c832da2,963.73,delivered,debit_card,"691 Daniel Parkway
New Kellyland, ME 86613",2024-05-27 05:22:01,2024-06-06 05:22:01
35cc8458-34de-4aff-9c82-71553509151d,c86105e5-3c26-4d1a-96bb-bbd0e40a3990,492.32,delivered,cash_on_delivery,"2980 Bennett Cape Apt. 847
Transide, SC 85112",2025-02-24 18:25:34,2025-03-23 18:25:34
04d1686f-953e-46e1-bd44-571d0691bd3c,ed5923a7-b9ce-40a0-9570-769af263e8ec,151.43,delivered,cash_on_delivery,"9162 Margaret Island
Pateltown, FM 33094",2025-01-10 06:04:33,2025-01-28 06:04:33
b683928a-783d-4c99-bec5-6459c8f76eca,a2c53d2e-9c15-4af9-9fa3-4811651772ca,456.85,shipped,credit_card,"305 Cynthia Row Suite 913
Port Stacieside, PR 94941",2025-03-29 13:24:58,2025-04-16 13:24:58
67d58293-911a-454c-8f06-f37a0714ddbb,840e09d3-de54-4f65-8612-77a2fbed5df5,945.4,shipped,credit_card,"USCGC Wright
FPO AE 78418",2024-06-22 11:56:45,2024-07-17 11:56:45
4f8495a6-525f-499c-9f0e-ef2e453e539d,99f6fb8f-50ce-4b36-899a-2164cb6f85ba,383.27,pending,cash_on_delivery,"92297 James Wells Suite 642
Lake Debra, MN 60463",2025-04-30 05:25:58,2025-05-18 05:25:58
a9062cb3-3447-40d1-8ad4-8f96e65b1a2a,91a3f3ab-6898-4f77-8dac-64ef7a95806a,910.08,shipped,debit_card,"13319 Jesse Harbor Suite 144
Jensenstad, FL 75350",2024-10-23 21:19:50,2024-11-06 21:19:50
a7648eb6-f2c2-450e-a174-89934abb28bc,67f700ed-92d0-4132-9b4d-4301f1dba009,35.79,delivered,credit_card,"0090 Brian Drive
Smithmouth, KY 34066",2025-03-24 23:56:03,2025-04-12 23:56:03
245aec11-8f03-4f9a-8bdf-7532f2618df5,9f31d346-f538-42a2-9380-50aa0fbed8f7,655.46,delivered,credit_card,"240 Thomas Pike Apt. 518
Thomasshire, CA 34325",2025-03-24 23:33:13,2025-03-29 23:33:13
c1bda605-92a7-47db-a6e9-3dba6c011aca,e19c1da4-92a4-4dd5-b28b-4bcb30ec7f63,464.18,delivered,debit_card,"06676 Derrick Unions Suite 951
South Patrickbury, KY 59079",2025-01-01 06:13:54,2025-01-06 06:13:54
94662e5e-b263-496b-8e3b-cfa937002052,04eda778-ff23-400e-9495-2faf4b971e98,462.96,pending,paypal,"10755 Williams Canyon Apt. 615
East Angelica, MD 48386",2024-08-31 18:50:33,2024-09-08 18:50:33
1b6df97a-35f3-4830-93db-66e8af68bcf1,4a71e9b8-f3d2-4298-90ef-f18f0f1fe700,363.2,delivered,cash_on_delivery,"54355 Kimberly Motorway
North Kelseymouth, NY 90248",2024-08-21 17:54:17,2024-09-07 17:54:17
63a2681c-7231-4456-a514-bb8a12daeac1,7849462e-2055-4949-a404-5ad98785c1da,554.55,shipped,debit_card,"992 Allen Curve Apt. 226
Lake Kyletown, SD 05762",2025-04-08 05:51:40,2025-04-24 05:51:40
159d414a-ea17-416d-8db4-d4cba2a8b46c,48f74437-323c-4c93-98e3-b09b6defe030,703.34,shipped,paypal,"84724 Jesus Glens
Lake Davidborough, IN 19255",2024-07-07 16:20:33,2024-07-17 16:20:33
b6986e3d-7955-4c4d-9711-8281aa6b6292,5f3e8d9c-9226-430b-80f5-1ef1dbbc008e,906.21,shipped,credit_card,"9021 Joseph Harbors Apt. 921
East Carly, MN 40693",2025-02-04 14:13:21,2025-02-21 14:13:21
6ada3550-4a8d-4ad1-9b31-9209b302cb7b,1cc6b75c-355f-456d-ad3c-d1b7a176d6ce,770.6,delivered,credit_card,"480 Becky Dam Suite 418
Conniehaven, OK 31836",2024-06-23 08:07:42,2024-07-21 08:07:42
e4958574-7df5-469c-8762-7e2ea4083e5c,f9c8ff7b-f2cb-425d-b410-75818e460113,801.49,delivered,debit_card,"68991 Edward Ports Apt. 405
Mccoymouth, IN 54961",2024-09-15 10:07:24,2024-10-06 10:07:24
9031c90c-1d19-4e14-9547-1684fa63db11,50745bf3-5c5f-4544-91ba-10830d4c364f,73.46,delivered,paypal,"PSC 7558, Box 6244
APO AA 53713",2024-12-27 13:54:09,2025-01-11 13:54:09
b15da267-e81a-4628-a2a4-f2067c740d91,c6636206-8c7f-43b0-b489-ab6daca3cd88,233.26,shipped,credit_card,"44498 Melanie Drive
Howardchester, DE 02544",2024-11-02 00:47:09,2024-11-03 00:47:09
94d34c1c-d062-4a18-b0f2-e53cc37d5338,cc1f5af6-1d9f-40db-b20d-713d89bcf615,752.78,pending,debit_card,"93197 Jason Cape
Ericport, PA 12629",2024-08-06 11:48:00,2024-08-24 11:48:00
3f4abc08-17f5-47ab-aa61-e0d441053249,b0d42844-d465-494d-ae42-91f552a5adce,903.51,delivered,debit_card,"89453 Moyer Forge
Nicholasmouth, WI 22119",2025-04-04 19:37:25,2025-04-07 19:37:25
ee4defcb-ab02-4bf1-8e36-2949a793066b,286b1687-9ac7-4dad-98d2-99c1dee0b8a8,858.75,pending,paypal,"3322 James Spring
Phelpsborough, OH 73775",2025-01-01 05:48:42,2025-01-23 05:48:42
c823ac28-3ceb-48da-8c34-d639b86a221a,d81c0ef1-7f65-40d9-904b-4a014c5d5aca,951.72,shipped,paypal,"88769 Jacob Locks
Zimmermanstad, ND 86020",2025-02-21 11:51:37,2025-02-26 11:51:37
d672df65-dffa-44d6-8013-6427047df3d1,d8c0a598-5a44-4848-9cb6-e879cfce9b2b,577.4,shipped,paypal,"58757 Lynn View
West Josephmouth, FL 93380",2025-04-04 21:57:34,2025-04-20 21:57:34
e8224240-9f6d-4ef1-a7dd-6b6ef5a127c4,ae11b4da-6b66-4663-b0a6-28a80c038562,116.0,delivered,debit_card,"48176 Ross Light Suite 224
Osbornland, WA 99292",2025-02-19 18:51:21,2025-03-02 18:51:21
0042be1c-978c-4a0d-8e99-efadf7fa0e0d,7f83b688-3e50-406b-9895-5dc940a848e6,753.63,delivered,paypal,"Unit 3555 Box 5634
DPO AP 22151",2024-07-21 11:21:07,2024-08-15 11:21:07
a6cf3b04-586a-4f67-854c-e6b624f8b87c,55bd2518-bd03-420c-94d2-cc30d5ba1357,784.85,delivered,paypal,"83552 Nicole Turnpike
Smithberg, PR 13296",2024-12-13 19:38:22,2024-12-23 19:38:22
be3a6cc9-9064-4a93-a4a5-182dce1566e6,5da9c67a-95cb-4f6f-a4e3-dd4bd3149599,678.34,shipped,debit_card,"23628 Gene Port
New Cassandraland, GU 20470",2024-09-28 15:54:26,2024-10-03 15:54:26
ed6d46e6-3f76-4929-acbd-3d161a5b9192,57dc0b69-b119-46dd-a378-30667b8a96df,177.2,shipped,credit_card,"Unit 0466 Box 3560
DPO AE 13826",2024-11-30 08:10:13,2024-12-15 08:10:13
8609404e-0ee9-4e3d-a97c-535089369787,34c0c1b1-c126-47ee-98d7-d37f09c06613,372.86,delivered,paypal,"8748 Morgan Ways Suite 235
Trevinobury, MT 68096",2024-10-22 15:53:09,2024-11-06 15:53:09
20816c2e-ad33-4379-9e5e-aa2f7fb93481,c5fe7942-4736-4a05-80e7-c5ea47c02b9d,644.85,delivered,paypal,"883 Walter Mountain
North Wendy, AR 77972",2024-12-17 01:47:30,2024-12-26 01:47:30
7cc2fcb3-5924-498a-85d6-6fa252f83d5d,e24dd2ee-2f6a-45fc-a72e-2f20cc60122b,88.54,shipped,paypal,"0493 Karen Ranch Suite 424
South Sarahborough, NJ 92833",2025-03-30 20:15:35,2025-04-01 20:15:35
ef8e3c2c-ec4d-4744-82b8-453c54ca94f9,547ffba4-4776-413f-b991-39fd3425a899,354.84,pending,debit_card,"Unit 2169 Box 2171
DPO AP 06343",2024-07-07 21:32:26,2024-08-05 21:32:26
88736b24-326a-44d4-b757-0893cdd4ea31,a22341a8-a732-41ec-8f82-71879e0cfbba,789.36,shipped,paypal,"1092 Jessica Union
New Michaelland, MO 81486",2024-10-31 00:57:56,2024-11-28 00:57:56
0138941e-2e39-468e-972d-2dbea9c6901f,0fb542c9-d02f-4d68-8f39-fc1d2c730067,764.26,pending,paypal,"0715 Arthur Path
East Robert, NJ 94277",2025-01-27 04:48:00,2025-02-12 04:48:00
75f5b6a5-7d32-4e3b-8254-ee0c6f7a29b1,c461dfce-a2ec-4937-97f7-bc5f0c1d652e,890.44,pending,cash_on_delivery,"911 Blair Fork
Williamtown, IN 90243",2025-02-15 20:20:19,2025-03-16 20:20:19
ba413545-b6c3-4f1a-b4bd-23e5ae6ca563,b2d9f525-ce2d-428d-b050-4a57f1b4ebd8,371.08,shipped,paypal,"1465 Campbell Islands
Rodriguezberg, WV 66376",2024-10-23 23:24:52,2024-11-14 23:24:52
b3f2dd1d-dcc6-45ae-840a-d12c4e0494a2,55bd2518-bd03-420c-94d2-cc30d5ba1357,765.52,delivered,credit_card,"74050 Thomas Brook Suite 919
West Kenneth, MH 09282",2025-04-17 14:50:33,2025-05-10 14:50:33
635f2656-ec43-47a8-a1ac-98c86e3525d6,0c36ea9b-3dd9-4d84-91a8-58393a121e8e,742.62,delivered,cash_on_delivery,"6260 Michelle Parkway Suite 467
West Travis, SC 34740",2025-01-11 04:49:11,2025-01-16 04:49:11
ab2565cd-d0fd-4f39-b9e2-31696b72fcfb,41bce64b-8fc2-4306-b2ad-a8601119e69d,55.03,shipped,cash_on_delivery,"06242 Oliver Parkway Apt. 978
South Michaelhaven, OR 59985",2024-07-29 18:58:50,2024-08-20 18:58:50
a542fdc1-fe5c-4af7-9f9c-787712e0d5bc,c007da7e-21b3-4ce9-990a-ea23b173f0f4,530.42,shipped,paypal,"1992 Erin Valley
Kellyland, MH 01570",2024-09-22 07:50:09,2024-09-23 07:50:09
49220b31-d246-43fd-ae09-1c01c508bf3f,81083e0d-7257-4356-959b-8547e94f159f,777.25,pending,cash_on_delivery,"0942 Thomas Estate
South Angelview, PR 72907",2025-02-05 07:28:05,2025-02-25 07:28:05
1213caa9-500c-4c41-89bf-245b79643dd0,2e74093c-f5a7-4760-8753-77bf81aea94f,353.97,delivered,cash_on_delivery,"0402 Aaron Fall Apt. 702
South Melanie, FL 06302",2025-04-25 07:23:27,2025-05-14 07:23:27
c7a0a177-c898-4bba-8166-55ff047917ed,12bda239-473a-4db2-845d-b2fec3d2d8a1,438.09,shipped,cash_on_delivery,"02931 Brown Stravenue
Susanmouth, UT 44486",2024-12-05 00:52:26,2024-12-07 00:52:26
34d0cc2e-d314-443b-bd8d-d97f532bf9ed,a22341a8-a732-41ec-8f82-71879e0cfbba,34.21,pending,paypal,"421 Aaron Estate
Port Tiffany, NJ 03236",2025-01-20 13:05:10,2025-01-25 13:05:10
35a4b551-1198-4ab0-a49a-d17804cdc0a4,fde24246-22f5-4366-bf5c-4d46e0ee93c4,368.87,shipped,paypal,"0202 Morales Centers Apt. 931
Lynchport, NC 34603",2025-02-26 22:16:22,2025-03-23 22:16:22
ac6bd211-7a6b-4c0d-acfa-71535c000202,2bf90d5b-f1b3-4750-a317-3cfddfb48514,950.31,delivered,debit_card,"9619 Austin Haven
Wilsonville, MD 07782",2025-01-06 11:05:59,2025-01-11 11:05:59
51c62908-0632-4ffa-a449-2cbf821ac63a,8ec0570d-3822-47ce-a24b-736a91491c3e,182.9,pending,paypal,"82629 James Fields
North Stephanie, OK 07379",2025-01-05 17:00:52,2025-01-27 17:00:52
41632ab1-6aed-4dd0-a84f-48e6e525e720,9f2def28-bf1e-487f-b2f4-ab5939acc898,57.12,delivered,cash_on_delivery,"1853 Arias Drives
Stephaniemouth, MS 00615",2025-03-13 06:57:13,2025-04-09 06:57:13
caa3e59a-f44d-4f16-82cf-355db5aa9842,c23a49c4-6686-4439-a3ff-64d16089e2c0,732.3,pending,debit_card,"148 Joseph Islands Apt. 206
Millerton, KY 08977",2024-09-15 05:11:09,2024-10-12 05:11:09
91cfa99a-226c-42fb-b449-73f3c8649074,a25a4dff-6b73-4640-9681-fd13d6efe1f5,504.92,shipped,debit_card,"59902 Ochoa Parks
New Amyshire, AK 07946",2025-01-27 21:20:08,2025-02-15 21:20:08
4034f779-90b5-4d74-b337-ee980d7fa17a,5d3d6e7a-8337-4061-9e83-b715430a6c02,226.92,shipped,debit_card,"27219 Baxter Village Suite 082
Port Tylerton, MS 34978",2025-03-24 04:33:44,2025-04-18 04:33:44
a6ebcc17-96d6-4329-8c3b-7c26ed04e498,21e03139-5e4e-490e-a0b1-a1e1fbda9d50,790.72,pending,cash_on_delivery,"34015 Heather Junctions
Snowstad, NM 48537",2024-08-30 00:34:43,2024-09-09 00:34:43
7f8d8cf4-8448-4bee-ba2f-e989b2add3e8,72d241db-d537-478a-90ec-b6365e9aac94,27.87,pending,credit_card,"4442 Zachary Pine
East Rebecca, OK 87644",2025-03-06 23:19:28,2025-03-12 23:19:28
87b7a92d-d327-4871-b659-0831872802c4,9e7a5149-7791-46d9-84c0-3662700599ab,509.98,delivered,credit_card,"USNV Whitehead
FPO AE 90651",2024-11-22 19:10:24,2024-12-05 19:10:24
50573f7f-6f56-4b2a-941f-9093eb63f8ca,c53214b3-e49d-49d3-9b81-fae299e61a3b,245.93,shipped,credit_card,"0651 Monica Mission Apt. 204
Andersonbury, VT 25415",2024-11-02 03:10:27,2024-11-04 03:10:27
aa76ab79-986f-400a-91fb-1684dab98a3f,74d5c277-1638-4515-a6c0-70b4019fbf37,591.48,shipped,cash_on_delivery,"885 Jenkins Club
Annbury, IN 01045",2024-11-19 17:43:29,2024-11-21 17:43:29
098ebd88-664a-4226-bdef-7143e59ede60,58b7b16b-c7bc-4523-b7f0-b69b968de4af,745.86,delivered,debit_card,"04028 Bowman Shore Apt. 063
Powellton, VT 71667",2024-08-07 11:34:04,2024-09-04 11:34:04
1090cfc9-5313-4cea-9261-95763f0c814d,4e58e92e-e785-4273-bd45-9c139ae2cf1d,268.47,shipped,paypal,"USNS Flowers
FPO AE 14117",2024-08-21 18:56:32,2024-09-18 18:56:32
de5f3c03-1544-4fe2-9d8d-4432d118930f,a4c2a8cb-8aed-4b56-9492-83e5736a2d7b,511.8,delivered,paypal,"01919 Rebekah Creek Suite 200
South Jonathantown, MN 30912",2024-05-30 08:38:37,2024-06-06 08:38:37
71591bd7-5d07-4c73-b430-972004b7fe1b,b6ba2093-2a3b-40e7-b051-093007df1d47,795.69,pending,credit_card,"503 Albert Locks
East Karen, TN 15318",2024-12-07 08:03:08,2024-12-26 08:03:08
b2e63178-5efe-468d-9e7f-a32f363ce13a,d4059950-13c8-495f-b8bd-499837fd3332,690.3,delivered,debit_card,"957 Timothy Valleys
Grantburgh, CT 09815",2024-08-10 02:49:11,2024-08-22 02:49:11
027ea4e1-624e-47ff-8c8d-31cda4aab565,7088f8cb-0e10-4863-97de-9aca9f785b17,711.14,shipped,credit_card,"USNV Gibson
FPO AP 35385",2024-06-18 02:32:40,2024-07-09 02:32:40
8e57cc48-7d18-439a-8e49-c08ecde90272,61bd1b35-5786-4702-8df9-19d39fa0fafc,708.41,shipped,paypal,"0773 Vincent Ramp Apt. 563
Melaniechester, MT 55532",2024-10-28 17:54:55,2024-10-30 17:54:55
1205840f-1795-45ae-a537-4e8fbe766b0f,eab71360-5a7c-4581-8c80-b333a97b3140,995.72,pending,cash_on_delivery,"349 Spears Track Suite 772
Oliverberg, UT 82790",2024-07-31 22:50:06,2024-08-17 22:50:06
1bd4945b-9bcb-4e13-868e-3b30c05f9332,fb63a5c2-0f27-45e7-bc14-40bed9d07f18,885.69,delivered,cash_on_delivery,"2578 Darryl Loaf
North Dawnberg, MI 34970",2025-04-25 20:53:48,2025-05-22 20:53:48
b2baa576-2eff-48b5-a491-e65ba450dbc9,935c2793-49d8-4a2b-ae32-ff0ddb16a6e5,329.19,pending,debit_card,"4872 Smith Isle Suite 104
Timstad, GA 68318",2024-09-30 18:45:02,2024-10-01 18:45:02
6ffa98ad-dcc5-4ccc-be5a-20072978bad7,a035ba37-e2b1-4b4f-bc77-14371f63d923,621.39,shipped,credit_card,"88341 Jennifer Drive Apt. 392
Josephmouth, NV 35394",2024-12-08 07:54:39,2024-12-14 07:54:39
7fae9cf8-dd95-4553-9779-59e4c0739ba9,2e37de61-748a-4b2c-aa5d-5de2673fb43d,921.99,pending,credit_card,"6748 Jennifer Creek Apt. 214
New Georgemouth, CO 58456",2025-01-21 08:08:43,2025-02-11 08:08:43
ad14eaec-b39b-4b48-98fa-ceeb38df36ea,41d179c4-82a1-4a7c-b4b1-4ad0c1917ee3,547.64,shipped,debit_card,"3673 April Mills Apt. 895
Leefurt, PW 47121",2024-08-30 16:13:07,2024-09-23 16:13:07
7b889d98-ba91-4983-8188-cb4335b05d91,a8273c9b-b85c-4199-8bd7-399e9ceb026a,394.2,pending,cash_on_delivery,"003 Bobby Fork
Patriciamouth, WV 07620",2025-05-12 16:41:31,2025-05-16 16:41:31
ff976f34-7e34-447a-811b-86823c65c78e,39eaaf05-35fe-4b9e-bbe9-4621bce94288,757.14,pending,paypal,"7444 Bradley Crest
Melissaville, NC 39285",2025-03-28 04:28:38,2025-04-13 04:28:38
42d7eda6-205c-450e-bc04-f368537b1564,dac0d810-1ee9-4fab-bcbd-1a66397a9667,247.05,pending,debit_card,"45713 Cory Viaduct
South Edwinside, MN 31067",2024-10-26 10:10:35,2024-11-22 10:10:35
50ad2875-aa3a-4ff3-aac9-2b68d19240c3,bdbac863-9fe3-4c74-932d-28ec0a3a91b4,117.06,delivered,paypal,"42616 Sims Estate
South Lorraine, PA 25309",2025-01-06 02:06:26,2025-01-21 02:06:26
bb81d680-2373-484f-98e7-f946092c7992,29bca8ae-f79b-4c97-a78c-2f47d7cf3559,518.63,shipped,cash_on_delivery,"55682 Cruz Lodge Suite 513
Sandovalton, CT 08356",2024-11-10 12:45:44,2024-11-13 12:45:44
90a849b2-22e8-4c53-b596-31b313cd2c97,7088f8cb-0e10-4863-97de-9aca9f785b17,584.16,pending,credit_card,"78351 Cindy Forges Apt. 643
Goldenburgh, NE 13649",2025-04-27 15:54:35,2025-04-28 15:54:35
69f8d126-6c92-4474-92d2-270f71ad80b8,7e0f710f-a8f2-4856-929f-32b3d567b85a,599.95,delivered,credit_card,"603 Robert Ports Apt. 846
North Lindsaystad, VA 80264",2024-08-19 15:42:40,2024-08-22 15:42:40
9338982c-26f1-441f-8dda-f07b28d043c4,12b4de70-0b04-48f4-97c4-22352be73167,896.59,pending,cash_on_delivery,"37587 Robert Ferry
Snyderland, OR 37193",2024-10-16 03:47:47,2024-11-12 03:47:47
